Primary_ID	ChEBI Name
CHEBI:77344	1-stearoyl-2-linoleoyl-sn-glycero-3-phospho-1D-myo-inositol 5-phosphate
CHEBI:77345	1-stearoyl-2-arachidonoyl-sn-glycero-3-phospho-1D-myo-inositol 5-phosphate
CHEBI:77346	1-stearoyl-2-oleoyl-sn-glycero-3-phospho-1D-myo-inositol
CHEBI:77347	1-stearoyl-2-oleoyl-sn-glycero-3-phospho-1D-myo-inositol 5-phosphate
CHEBI:77348	1,2-dilinoleoyl-sn-glycero-3-phospho-1D-myo-inositol
CHEBI:77349	1,2-dilinoleoyl-sn-glycero-3-phospho-1D-myo-inositol 5-phosphate
CHEBI:77350	neopikromycin(1+)
CHEBI:77351	novapikromycin(1+)
CHEBI:77352	methymycin(1+)
CHEBI:77353	neomethymycin(1+)
CHEBI:77354	novamethymycin(1+)
CHEBI:77355	1-palmityl-2-arachidonoyl-sn-glycero-3-phosphate
CHEBI:77356	etidronic acid(2-)
CHEBI:77357	1-palmityl-2-oleoyl-sn-glycero-3-phosphate
CHEBI:77358	CDP-dipalmitoyl-sn-glycerol
CHEBI:77359	isotridecanoic acid
CHEBI:77360	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoic acid
CHEBI:77361	bicyclo[3.3.0]oct-2-ene
CHEBI:77363	ramiprilat
CHEBI:77366	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoic acid
CHEBI:77367	beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-Glcp-(1->4)-[alpha-D-GlcpNAc-(1->2)-3-PEA-L-alpha-D-Hepp-(1->3)]-L-alpha-D-Hepp-(1->5)-Kdo
CHEBI:77368	(11Z,14Z,17Z,20Z,23Z)-hexacosapentaenoic acid
CHEBI:77369	1-palmitoyl-2-acyl-sn-glycero-3-phosphocholine
CHEBI:77370	1-palmitoyl-2-acyl-sn-glycero-3-phosphoethanolamine zwitterion
CHEBI:77371	(8Z,11Z,14Z,17Z,20Z,23Z)-hexacosahexaenoic acid
CHEBI:77372	(13Z,16Z,19Z,22Z,25Z)-octacosapentaenoic acid
CHEBI:77373	(10Z,13Z,16Z,19Z,22Z,25Z)-octacosahexaenoic acid
CHEBI:77374	beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-Glcp-(1->4)-[alpha-D-GlcpNAc-(1->2)-3-PEA-L-alpha-D-Hepp-(1->3)]-L-alpha-D-Hepp-(1->5)-Kdo
CHEBI:77375	(15Z,18Z,21Z,24Z,27Z)-triacontapentaenoic acid
CHEBI:77376	1-(beta-hydroxyacyl)-2-acyl-sn-glycero-3-phosphoethanolamine zwitterion
CHEBI:77377	(12Z,15Z,18Z,21Z,24Z,27Z)-triacontahexaenoic acid
CHEBI:77378	beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-Glcp-(1->4)-[alpha-D-GlcpNAc-(1->2)-L-alpha-D-Hepp-(1->3)]-L-alpha-D-Hepp-(1->5)-Kdo
CHEBI:77379	(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoic acid
CHEBI:77380	beta-D-Galp-(1->4)-beta-D-Glcp-(1->4)-[alpha-D-GlcpNAc-(1->2)-3-PEA-L-alpha-D-Hepp-(1->3)]-L-alpha-D-Hepp-(1->5)-Kdo
CHEBI:77381	beta-D-Glcp-(1->4)-[alpha-D-GlcpNAc-(1->2)-3-PEA-L-alpha-D-Hepp-(1->3)]-L-alpha-D-Hepp-(1->5)-Kdo
CHEBI:77382	beta-D-Glcp-(1->4)-[alpha-D-GlcpNAc-(1->2)-L-alpha-D-Hepp-(1->3)]-L-alpha-D-Hepp-(1->5)-Kdo
CHEBI:77383	1,1-bis(phosphonic acid)
CHEBI:77384	alpha-D-GlcpNAc-(1->2)-3-PEA-L-alpha-D-Hepp-(1->3)-L-alpha-D-Hepp-(1->5)-Kdo
CHEBI:77385	alpha-D-GlcpNAc-(1->2)-L-alpha-D-Hepp-(1->3)-L-alpha-D-Hepp-(1->5)-Kdo
CHEBI:77386	tricaproin
CHEBI:77387	2,3-dihexanoyl-sn-glycerol
CHEBI:77388	tricaprin
CHEBI:77389	trilaurin
CHEBI:77390	2,3-didodecanoyl-sn-glycerol
CHEBI:77391	trimyristin
CHEBI:77392	2,3-dimyristoyl-sn-glycerol
CHEBI:77393	tripalmitin
CHEBI:77394	2,3-dipalmitoyl-sn-glycerol
CHEBI:77395	2,3-distearoyl-sn-glycerol
CHEBI:77396	long-chain primary fatty alcohol
CHEBI:77397	1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-1,3-dihydro-2-benzofuran-5-carbonitrile
CHEBI:77398	2-amino-2-phenylacetonitrile
CHEBI:77399	D-alpha-phenylglycine zwitterion
CHEBI:77400	2-aminopentanenitrile
CHEBI:77401	1-benzyl-3-(dimethylamino)-2-methyl-1-phenylpropyl propanoate
CHEBI:77403	(14Z,17Z,20Z,23Z,26Z,29Z)-dotriacontahexaenoic acid
CHEBI:77404	(19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoic acid
CHEBI:77405	(R)-citalopram(1+)
CHEBI:77406	escitalopram(1+)
CHEBI:77408	3-[5-cyano-1-(4-fluorophenyl)-1,3-dihydro-2-benzofuran-1-yl]-N,N-dimethylpropan-1-aminium
CHEBI:77409	(3S)-3-hydroxy-L-lysine(1+)
CHEBI:77410	(4R)-4-hydroxy-L-lysine(1+)
CHEBI:77411	(3S)-3-hydroxy-L-ornithine(1+)
CHEBI:77412	(11Z)-icos-11-en-1-ol
CHEBI:77413	tetracosan-1-ol
CHEBI:77415	tetratriacontan-1-ol
CHEBI:77416	(13Z)-docosen-1-ol
CHEBI:77417	tetradecan-1-ol
CHEBI:77418	beta-D-GlcpA-(1->3)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpA-(1->3)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpA-(1->3)-beta-D-GlcpNAc
CHEBI:77419	(E)-4-hydroxynon-2-enal dimethyl acetal
CHEBI:77421	4-bromophenyl phenyl ether
CHEBI:77422	(R)-citalopram hydrobromide
CHEBI:77423	escitalopram hydrobromide
CHEBI:77426	beta-D-GlcpA-(1->3)-beta-D-GlcpNCOEt-(1->4)-beta-D-GlcpA-(1->3)-beta-D-GlcpNCOEt-(1->4)-beta-D-GlcpA-(1->3)-beta-D-GlcpNCOEt
CHEBI:77427	(3R)-3-carboxy-3-hydroxypropanoyl-CoA(5-)
CHEBI:77428	nitroflurbiprofen
CHEBI:77429	1-palmitylglycerone 3-phosphate(2-)
CHEBI:77430	alpha-L-Rhap-(1->3)-beta-D-Glcp-(1->4)-alpha-D-Glcp
CHEBI:77431	1-butyl-N-(2,6-dimethylphenyl)piperidine-2-carboxamide
CHEBI:77433	alpha-(4-hydroxyphenyl)-N-tert-butylnitrone
CHEBI:77434	15-methylhexadecan-1-ol
CHEBI:77435	13-methyltetradecan-1-ol
CHEBI:77436	alpha-D-Glcp-(1->2)-alpha-D-Glcp
CHEBI:77438	11-methyldodecan-1-ol
CHEBI:77439	p-coutaric acid
CHEBI:77440	beta-D-Glcp-(1->4)-alpha-D-Glcp-(1->2)-alpha-D-Glcp
CHEBI:77441	1-butyl-N-(2,6-dimethylphenyl)piperidine-2-carboxamide hydrochloride
CHEBI:77442	dextrobupivacaine hydrochloride (anhydrous)
CHEBI:77443	1-nonene
CHEBI:77444	1-undecene
CHEBI:77445	2,5-dimethylundecane
CHEBI:77446	dihexadecanoyl phosphatidate(2-)
CHEBI:77447	triacylglycerol 46:2
CHEBI:77448	beta-D-QuipN4Fm-(1->4)-alpha-D-GalpNAcAN-(1->4)-alpha-D-GalpNAcAN-(1->3)-beta-DQuipNAc
CHEBI:77449	1-butyl-N-(2,6-dimethylphenyl)piperidine-2-carboxamide hydrochloride hydrate
CHEBI:77450	dicarboxylic acid monoamide(1-)
CHEBI:77451	beta-D-QuipN4Fm-(1->4)-alpha-D-GalpNAcAN-(1->4)-alpha-D-GalpNAcAN-(1->3)-beta-DQuipNAc-(1->2)-beta-D-QuipN4Fm-(1->4)-alpha-D-GalpNAcAN-(1->4)-alpha-D-GalpNAcAN-(1->3)-beta-DQuipNAc
CHEBI:77452	2-deoxystreptamine cation
CHEBI:77453	levobupivacaine hydrochloride hydrate
CHEBI:77454	dextrobupivacaine hydrochloride hydrate
CHEBI:77455	bupivacaine(1+)
CHEBI:77456	2-iminopropanoate
CHEBI:77457	1-butyl-2-[(2,6-dimethylphenyl)carbamoyl]piperidinium
CHEBI:77458	levobupivacaine(1+)
CHEBI:77459	dextrobupivacaine(1+)
CHEBI:77460	L-aminoacyl-L-amino acid zwitterion
CHEBI:77461	C32 phosphomycoketide
CHEBI:77462	HexCer(d18:1/16:0)
CHEBI:77463	N-tetracosanoyl hexosylceramide
CHEBI:77465	1-oleylglycerone 3-phosphate(2-)
CHEBI:77466	1-dodecylglycerone 3-phosphate(2-)
CHEBI:77467	1-tetradecylglycerone 3-phosphate(2-)
CHEBI:77468	pentadecan-1-ol
CHEBI:77469	1-pentadecylglycerone 3-phosphate(2-)
CHEBI:77470	heptadecan-1-ol
CHEBI:77471	1-heptadecylglycerone 3-phosphate(2-)
CHEBI:77472	1-octadecylglycerone 3-phosphate(2-)
CHEBI:77473	1-(9Z,12Z)-octadecadienylglycerone 3-phosphate(2-)
CHEBI:77474	(9Z,12Z,15Z)-octadecatrien-1-ol
CHEBI:77475	1-(9Z,12Z,15Z)-octadecatrienylglycerone 3-phosphate(2-)
CHEBI:77477	nitrone
CHEBI:77478	alpha-D-mannosyl phosphomycoketide
CHEBI:77479	C32 mycoketide
CHEBI:77480	beta-D-mannosyl C30-phosphomycoketide
CHEBI:77481	C30 phosphomycoketide
CHEBI:77482	(3S)-3-hydroxy-L-lysine
CHEBI:77485	beta-D-mannosyl C35-phosphodolichol
CHEBI:77486	C35-phosphodolichol
CHEBI:77487	beta-D-mannosyl (4S)-4-methylheptacosyl phosphate
CHEBI:77488	(3S)-3-hydroxy-L-ornithine
CHEBI:77490	ginsenoside Mx
CHEBI:77491	ginsenoside Mc
CHEBI:77492	1-oleoylglycerone 3-phosphate(2-)
CHEBI:77493	1-linoleoylglycerone 3-phosphate(2-)
CHEBI:77494	1-arachidonoylglycerone 3-phosphate(2-)
CHEBI:77497	(16Z,19Z,22Z,25Z,28Z,31Z)-tetratriacontahexaenoic acid
CHEBI:77498	2-hydroxy-3-(2-methoxyphenoxy)propyl carbamate
CHEBI:77499	(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoic acid
CHEBI:77500	(18Z,21Z,24Z,27Z,30Z,33Z)-hexatriacontahexaenoic acid
CHEBI:77501	(R)-methocarbamol
CHEBI:77502	(S)-methocarbamol
CHEBI:77503	(23Z,26Z,29Z,32Z,35Z)-octatriacontapentaenoic acid
CHEBI:77504	1,3,5-octatriene
CHEBI:77505	1-tetradecene
CHEBI:77507	1-hexadecene
CHEBI:77509	2,2,4,6,6-pentamethylheptane
CHEBI:77510	2,4,6,10-tetramethylpentadecane
CHEBI:77513	5-phenylundecane
CHEBI:77514	6-phenylundecane
CHEBI:77515	5-phenyldodecane
CHEBI:77516	6-phenyldodecane
CHEBI:77517	3-methyl-2-butanol
CHEBI:77518	pentan-2-ol
CHEBI:77519	pentan-3-ol
CHEBI:77520	3-methyl-2-pentanol
CHEBI:77522	(9Z,12Z)-hexadecadienoic acid
CHEBI:77525	(17Z)-hexacosenoic acid
CHEBI:77526	(9Z,12Z,15Z,18Z)-tetracosatetraenoic acid
CHEBI:77527	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoic acid
CHEBI:77528	(11Z,14Z,17Z,20Z)-hexacosatetraenoic acid
CHEBI:77530	all-trans-retinol-R
CHEBI:77531	(8Z,11Z,14Z,17Z,20Z)-hexacosapentaenoic acid
CHEBI:77532	(13Z,16Z,19Z,22Z)-octacosatetraenoic acid
CHEBI:77534	(15Z,18Z,21Z,24Z)-triacontatetraenoic acid
CHEBI:77535	(17Z,20Z,23Z,26Z)-dotriacontatetraenoic acid
CHEBI:77536	(19Z,22Z,25Z,28Z)-tetratriacontatetraenoic acid
CHEBI:77537	trans-9-octadecenoyl-CoA(4-)
CHEBI:77538	(21Z,24Z,27Z,30Z)-hexatriacontatetraenoic acid
CHEBI:77539	(23Z,26Z,29Z,32Z)-octatriacontatetraenoic acid
CHEBI:77540	(8Z,11Z,14Z,17Z,20Z)-hexacosapentaenoyl-CoA
CHEBI:77541	(10Z,13Z,16Z,19Z,22Z)-octacosapentaenoic acid
CHEBI:77542	(12Z,15Z,18Z,21Z,24Z)-triacontapentaenoic acid
CHEBI:77543	ebselen
CHEBI:77544	(10Z,13Z,16Z,19Z,22Z)-octacosapentaenoyl-CoA
CHEBI:77545	trans-2-pentadecenoyl-CoA(4-)
CHEBI:77546	(12Z,15Z,18Z,21Z,24Z)-triacontapentaenoyl-CoA
CHEBI:77547	undecanoyl-CoA(4-)
CHEBI:77548	trans-2-undecenoyl-CoA(4-)
CHEBI:77549	(2E,9Z)-hexadecadienoyl-CoA(4-)
CHEBI:77551	trans-2-heptadecenoyl-CoA(4-)
CHEBI:77552	(2E,9E)-octadecadienoyl-CoA(4-)
CHEBI:77553	(2E,9Z)-octadecadienoyl-CoA(4-)
CHEBI:77555	ent-crizotinib
CHEBI:77556	SCH51344
CHEBI:77557	(2S)-2-methylpentadecanoyl-CoA
CHEBI:77558	(2E,9Z,12Z)-octadecatrienoyl-CoA(4-)
CHEBI:77559	(2E,4Z,7Z,10Z,13Z,16Z,19Z)-docosaheptaenoyl-CoA(4-)
CHEBI:77560	1,1'-dioleyl 2,2'-dilysocardiolipin
CHEBI:77561	trioleoyl 2-monolysocardiolipin
CHEBI:77562	3-[1-(2,6-dichloro-3-fluorophenyl)ethoxy]-5-[1-(piperidin-4-yl)pyrazol-4-yl]pyridin-2-amine
CHEBI:77563	rac-crizotinib
CHEBI:77565	2,3,7,8-tetrabromodibenzodioxine
CHEBI:77566	zirconium tetrachloride
CHEBI:77568	trovafloxacin mesylate
CHEBI:77569	trovafloxacin(1+)
CHEBI:77570	tropisetron hydrochloride
CHEBI:77571	tropisetron(1+)
CHEBI:77572	tranilast
CHEBI:77574	monoalkyl-sn-glycero-3-phosphoserine(1-)
CHEBI:77575	alkyl,acyl-sn-glycerol 3-phosphate(2-)
CHEBI:77576	monoalkyl-sn-glycerol 3-phosphate(2-)
CHEBI:77577	(5Z,8Z,11Z,14Z)-icosatetraen-1-ol
CHEBI:77578	monoalkyl-sn-glycero-3-phosphoethanolamine zwitterion
CHEBI:77579	(8Z,11Z,14Z)-icosatrien-1-ol
CHEBI:77580	1-hexadecyl-sn-glycero-3-phosphate(2-)
CHEBI:77581	7-(3-aminopyrrolidin-1-yl)-1-(2,4-difluorophenyl)-6-fluoro-4-oxo-1,4-dihydro-1,8-naphthyridine-3-carboxylic acid
CHEBI:77582	(S)-tosufloxacin
CHEBI:77583	(2S)-2-acetamido-4-aminobutanoic acid
CHEBI:77584	(R)-tosufloxacin
CHEBI:77585	2-[(diphenylmethyl)sulfinyl]acetamide
CHEBI:77586	tosufloxacin(1+)
CHEBI:77587	(2S)-2-acetamido-4-aminobutanoic acid zwitterion
CHEBI:77588	1-[6-carboxy-8-(2,4-difluorophenyl)-3-fluoro-5-oxo-5,8-dihydro-1,8-naphthyridin-2-yl]pyrrolidin-3-aminium
CHEBI:77589	monoacyl-sn-glycerol 3-phosphate(2-)
CHEBI:77590	armodafinil
CHEBI:77591	(S)-modafinil
CHEBI:77592	monacyl-sn-glycero-3-phospho-(1'-sn-glycerol)(1-)
CHEBI:77593	2-oleoyl-sn-glycero-3-phosphate(2-)
CHEBI:77594	(S)-tosufloxacin(1+)
CHEBI:77595	(R)-tosufloxacin(1+)
CHEBI:77599	(S)-tosufloxacin tosylate hydrate
CHEBI:77600	(3R,5S)-fluvastatin(1-)
CHEBI:77601	(3S,5R)-fluvastatin(1-)
CHEBI:77602	(3R,5S)-fluvastatin sodium
CHEBI:77603	(3S,5R)-fluvastatin sodium
CHEBI:77604	(R)-tosufloxacin tosylate hydrate
CHEBI:77605	tosufloxacin tosylate
CHEBI:77606	(S)-tosufloxacin tosylate
CHEBI:77607	(R)-tosufloxacin tosylate
CHEBI:77609	monoalk-1-enyl-sn-glycerol 3-phosphate(2-)
CHEBI:77610	monoalk-1-enyl-sn-glycero-phosphocholine
CHEBI:77611	monoalk-1-enyl-sn-glycero-3-phosphoethanolamine zwitterion
CHEBI:77612	cis,cis-2-ammonio-3-(3-oxoprop-1-enyl)but-2-enedioate(1-)
CHEBI:77613	alpha-D-GlcpNAc-(1->2)-3-PEA-L-alpha-D-Hepp-(1->3)-[beta-D-Glcp-(1->4)]-L-alpha-D-Hepp
CHEBI:77614	terbinafine hydrochloride
CHEBI:77615	terbinafine(1+)
CHEBI:77616	7-hydroxyisoflavone(1-)
CHEBI:77617	senecionine(1+)
CHEBI:77618	norajmaline(1+)
CHEBI:77619	1,3-dipalmitoylglycerol
CHEBI:77620	5-oxido-6-methylpyridinium-3,4-dicarboxylate
CHEBI:77621	2',3,4,4',6'-pentahydroxychalcone(1-)
CHEBI:77622	2',3,4,4',6'-pentahydroxychalcone 4'-O-beta-D-glucoside(1-)
CHEBI:77623	1-palmitoyl-2-oleoyl-3-stearoyl-sn-glycerol
CHEBI:77624	1-palmitoyl-3-stearoyl-sn-glycerol
CHEBI:77625	alpha-D-GlcpNAc-(1->2)-L-alpha-D-Hepp-(1->3)-[beta-D-Glcp-(1->4)]-L-alpha-D-Hepp
CHEBI:77626	alpha-D-GlcpNAc-(1->2)-[alpha-D-Glcp-(1->3)]-L-alpha-D-Hepp-(1->3)-[beta-D-Glcp-(1->4)]-L-alpha-D-Hepp
CHEBI:77627	alpha-D-GlcpNAc-(1->2)-6-PEA-L-alpha-D-Hepp-(1->3)-[beta-D-Glcp-(1->4)]-L-alpha-D-Hepp
CHEBI:77628	alpha-D-GlcpNAc-(1->2)-[alpha-D-Glcp-(1->3)]-6-PEA-L-alpha-D-Hepp-(1->3)-[beta-D-Glcp-(1->4)]-L-alpha-D-Hepp
CHEBI:77629	alpha-D-GlcpNAc-(1->2)-3,6-diPEA-L-alpha-D-Hepp-(1->3)-[beta-D-Glcp-(1->4)]-L-alpha-D-Hepp
CHEBI:77630	trans-2-pentadecenoyl-CoA
CHEBI:77631	1-piperideine-2-carboxylic acid zwitterion
CHEBI:77633	isonocardicin A(2-)
CHEBI:77634	2-aminomuconic 6-semialdehyde zwitterion
CHEBI:77636	fatty acyl-CoA(4-)
CHEBI:77637	Para-LP-01
CHEBI:77638	dihydrophloroglucinol(1-)
CHEBI:77639	sulochrin(1-)
CHEBI:77640	apiin(1-)
CHEBI:77641	anthocyanidin 3,5-diglucoside betaine
CHEBI:77642	2'-O-methyllicodione(1-)
CHEBI:77643	protoaphin aglucone(1-)
CHEBI:77644	5-L-glutamyl amino acid(1-)
CHEBI:77645	2',4,4',6'-tetrahydroxychalcone(1-)
CHEBI:77646	2-oleoyl-sn-glycero-3-phosphoserine
CHEBI:77647	2,3',4,6-tetrahydroxybenzophenone(1-)
CHEBI:77648	novapikromycin
CHEBI:77649	2-methyl-2-[4-(1,2,3,4-tetrahydronaphthalen-1-yl)phenoxy]propanoic acid
CHEBI:77650	(R)-nafenopin
CHEBI:77651	(S)-nafenopin
CHEBI:77652	novamethymycin
CHEBI:77653	(3R)-3-carboxy-3-hydroxypropanoyl-CoA
CHEBI:77655	perindopril arginine
CHEBI:77656	4-oxoproline zwitterion
CHEBI:77657	5-amino-1-(5-phosphonato-D-ribosyl)imidazolium-4-carboxylate(2-)
CHEBI:77658	nocardicin A(2-)
CHEBI:77659	emodin(1-)
CHEBI:77660	pyrroloquinoline quinol(4-)
CHEBI:77662	L-3-oxoalanine zwitterion
CHEBI:77663	pulcherriminate(2-)
CHEBI:77667	2,4-divinyl protochlorophyllide a(1-)
CHEBI:77670	primary fluorescent chlorophyll catabolite(1-)
CHEBI:77671	luteolin 7-O-beta-D-glucosiduronate(2-)
CHEBI:77672	N-acyl-D-phenylalanine
CHEBI:77673	N-acyl-L-phenylalanine
CHEBI:77674	queuine(1+)
CHEBI:77675	epoxyqueuine(1+)
CHEBI:77676	1-palmityl-2-acetyl-3-linoleoyl-sn-glycerol
CHEBI:77677	1-palmityl-2-acetyl-3-stearoyl-sn-glycerol
CHEBI:77678	1-palmityl-2-acetyl-3-myristoyl-sn-glycerol
CHEBI:77679	1-hexadecyl-2-acetyl-3-decanoyl-sn-glycerol
CHEBI:77680	1-palmityl-2-acetyl-3-palmitoyl-sn-glycerol
CHEBI:77681	1-palmityl-2-acetyl-3-lauroyl-sn-glycerol
CHEBI:77682	1-palmityl-2-acetyl-3-capryloyl-sn-glycerol
CHEBI:77683	1,2-dioleoyl-3-linoleoyl-sn-glycerol
CHEBI:77684	1,2-dioleoyl-3-myristoyl-sn-glycerol
CHEBI:77685	1,2-dioleoyl-3-lauroyl-sn-glycerol
CHEBI:77686	1,2-dioleoyl-3-stearoyl-sn-glycerol
CHEBI:77687	2'-hydroxyformononetin(1-)
CHEBI:77688	formononetin(1-)
CHEBI:77689	L-mimosine zwitterion
CHEBI:77690	3-mercaptohexanol
CHEBI:77691	(3beta,5alpha)-ergosta-8,22-dien-3-ol
CHEBI:77692	peloruside A
CHEBI:77693	CTBT
CHEBI:77694	1-arachidonoyl-2-palmitoyl-sn-glycero-3-phosphocholine
CHEBI:77695	1-arachidonyl-2-palmityl-sn-glycero-3-phosphocholine
CHEBI:77696	2-hexadecyl-sn-glycero-3-phosphocholine
CHEBI:77698	oxiconazole(1+)
CHEBI:77699	methyl formate
CHEBI:77700	methyl acetate
CHEBI:77701	nitromethane
CHEBI:77702	S-nitroso-N-acetyl-D-penicillamine
CHEBI:77707	diethylamine NONOate
CHEBI:77709	alpha-N-acetylneuraminosyl-(2->3)-[beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->4)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')--N-acylsphingosine(1-)
CHEBI:77710	3',4',5-trihydroxy-3,7-dimethoxyflavone(1-)
CHEBI:77711	licodione(1-)
CHEBI:77712	xanthoaphin(1-)
CHEBI:77713	NONOate(1-)
CHEBI:77714	1,1-diethyl-2-hydroxy-3-oxotriazane
CHEBI:77716	oxymetazoline(1+)
CHEBI:77719	sodium dihydrogen arsenate
CHEBI:77720	1,1'-lysobisphosphatidate
CHEBI:77722	apigenin 7-O-beta-D-glucoside(1-)
CHEBI:77723	epsilon-lactone ring
CHEBI:77724	1-decanoyl-sn-glycero-3-phosphate(2-)
CHEBI:77725	17-O-acetylnorajmaline(1+)
CHEBI:77726	1-decanoyl-sn-glycero-3-phosphocholine
CHEBI:77728	bergaptol(1-)
CHEBI:77729	tenovin-6
CHEBI:77732	cadmium nitrate
CHEBI:77733	2-(3,4-dimethoxyphenyl)-5-{[2-(3,4-dimethoxyphenyl)ethyl](methyl)amino}-2-(propan-2-yl)pentanenitrile
CHEBI:77734	dexverapamil
CHEBI:77735	ossamycin
CHEBI:77736	(S)-verapamil
CHEBI:77737	dexverapamil(1+)
CHEBI:77738	(S)-verapamil(1+)
CHEBI:77739	dexverapamil hydrochloride
CHEBI:77740	adenosine 2'-phosphate(2-)
CHEBI:77741	(S)-verapamil hydrochloride
CHEBI:77742	bongkrekic acid
CHEBI:77751	8-azaadenine
CHEBI:77752	LTX-109
CHEBI:77753	1-palmitoyl-2-[(10E)-9-hydroperoxyoctadecenoyl]-sn-glycero-3-phosphocholine
CHEBI:77754	9-hydroperoxy-10E-octadecenoate
CHEBI:77755	10-hydroperoxy-8E-octadecenoate
CHEBI:77756	2-O-glutaroyl-1-O-palmitoyl-sn-glycero-3-phosphocholine(1-)
CHEBI:77757	lejimalide A
CHEBI:77759	lejimalide B
CHEBI:77760	KP1019
CHEBI:77761	piperidin-2-one
CHEBI:77762	syringomycin E
CHEBI:77764	daidzein(1-)
CHEBI:77765	2,4,6-trihydroxybenzophenone(1-)
CHEBI:77766	cytidine 2'-phosphate(2-)
CHEBI:77767	3,6-dichlorocatechol(1-)
CHEBI:77768	8-epi-prostaglandin F2alpha(1-)
CHEBI:77769	3',4',5,6-tetrahydroxy-3,7-dimethoxyflavone(1-)
CHEBI:77770	3',5-dihydroxy-3,4',7-trimethoxyflavone(1-)
CHEBI:77771	cyanidin 3-O-(6-O-glucosyl-2-O-xylosylgalactoside) betaine
CHEBI:77772	ilicicolin H
CHEBI:77773	sodium selenide
CHEBI:77774	SCH-351591
CHEBI:77775	sodium selenate
CHEBI:77776	1-{2-[(4-chlorobenzyl)sulfanyl]-2-(2,4-dichlorophenyl)ethyl}-1H-imidazole
CHEBI:77779	tetrindole mesylate
CHEBI:77780	sulfaphenazole
CHEBI:77782	(R)-tetrindole mesylate
CHEBI:77785	(S)-tetrindole mesylate
CHEBI:77786	1-hexadecyl-2-ammonio-2-deoxy-sn-glycerol
CHEBI:77787	1-O-palmityl-2-desoxy-2-amino-sn-glycero-3-phosphate(1-)
CHEBI:77789	tetrindole hydrochloride
CHEBI:77790	(R)-tetrindole hydrochloride
CHEBI:77791	luteolin 7-O-beta-D-glucoside(1-)
CHEBI:77792	(S)-tetrindole hydrochloride
CHEBI:77793	(R)-tetrindole(1+)
CHEBI:77794	(R)-temafloxacin
CHEBI:77795	(S)-temafloxacin
CHEBI:77796	1-(2,4-difluorophenyl)-6-fluoro-7-(3-methylpiperazin-1-yl)-4-oxo-1,4-dihydroquinoline-3-carboxylic acid
CHEBI:77797	(S)-tetrindole(1+)
CHEBI:77798	melamine(1+)
CHEBI:77800	2'-hydroxydaidzein(1-)
CHEBI:77801	7-O-methylluteone(1-)
CHEBI:77802	uridine 2'-phosphate(2-)
CHEBI:77803	2-ammonio-3-(3-oxoprop-1-enyl)but-2-enedioate(1-)
CHEBI:77804	biochanin A 7-O-beta-D-glucoside(1-)
CHEBI:77805	enterobactin(1-)
CHEBI:77806	(13Z,16Z)-docosadienoate
CHEBI:77807	(13Z,16Z,19Z)-docosatrienoic acid
CHEBI:77808	(13Z,16Z,19Z)-docosatrienoate
CHEBI:77809	7-O-methylvitexin 2''-O-alpha-L-rhamnoside(1-)
CHEBI:77810	2-16:1-lysophosphatidate(2-)
CHEBI:77811	1-acyl-2-hexadecenoyl-sn-glycero-3-phosphate(2-)
CHEBI:77812	9-oxononanoate
CHEBI:77813	8-cyclohexyl-2,3,3a,4,5,6-hexahydropyrazino[3,2,1-jk]carbazole
CHEBI:77814	(R)-tetrindole
CHEBI:77815	(S)-tetrindole
CHEBI:77816	6-deoxy-D-glucos-6-yl (2R,3R)-corynomycolate
CHEBI:77817	ethyl 2-(dimethylamino)-1-phenylcyclohex-3-ene-1-carboxylate
CHEBI:77818	3-mercaptohexyl acetate
CHEBI:77819	beta-(2-thienyl)-D-alanine
CHEBI:77820	glucose 6-monomycolate (C80)
CHEBI:77821	ent-dextilidine
CHEBI:77822	dextilidine
CHEBI:77824	cyanidin 3-O-(2-O-beta-D-glucuronosyl)-beta-D-glucoside(2-)
CHEBI:77825	luteolin 7-O-[(beta-D-glucosyluronate)-(1->2)-(beta-D-glucosiduronate)] 4'-O-beta-D-glucosiduronate(4-)
CHEBI:77826	mugineate(1-)
CHEBI:77827	2-arylethylammomium(1+)
CHEBI:77828	guanosine 3',5'-bis(diphosphate)(5-)
CHEBI:77830	2-arachidonoyl-sn-glycero-3-phospho-L-serine(1-)
CHEBI:77831	1-palmitoyl-2-propionyl-sn-glycero-3-phosphocholine
CHEBI:77832	1-palmitoyl-2-butanoyl-sn-glycero-3-phosphocholine
CHEBI:77833	1-palmitoyl-2-valeroyl-sn-glycero-3-phosphocholine
