CHEBI	BIGG
chebi:45489	HC00250
chebi:5787	HC00250
chebi:13356	h2s
chebi:14414	h2s
chebi:16136	h2s
chebi:24639	h2s
chebi:29919	h2s
chebi:30488	h2s
chebi:30489	h2s
chebi:37180	h2s
chebi:43058	h2s
chebi:45489	h2s
chebi:5787	h2s
chebi:77033	whttdca
chebi:77168	whttdca
chebi:18799	12ppd__S
chebi:29002	12ppd__S
chebi:440	12ppd__S
chebi:45065	12ppd__S
chebi:169232	ptdca
chebi:39108	ptdca
chebi:42502	ptdca
chebi:42504	ptdca
chebi:78795	ptdca
chebi:143163	gly_leu__L
chebi:73514	gly_leu__L
chebi:143163	glyleu
chebi:73514	glyleu
chebi:31988	pheac
chebi:11886	skm5p
chebi:145989	skm5p
chebi:15084	skm5p
chebi:17052	skm5p
chebi:20195	skm5p
chebi:9134	skm5p
chebi:74053	hismet
chebi:26128	C10164
chebi:28747	C10164
chebi:38184	C10164
chebi:47159	C10164
chebi:8201	C10164
chebi:13005	met__D
chebi:16867	met__D
chebi:21065	met__D
chebi:32637	met__D
chebi:32638	met__D
chebi:4215	met__D
chebi:44071	met__D
chebi:57932	met__D
chebi:14153	dhlam
chebi:17694	dhlam
chebi:23749	dhlam
chebi:43711	dhlam
chebi:4568	dhlam
chebi:176609	ca2
chebi:22988	ca2
chebi:29108	ca2
chebi:3308	ca2
chebi:39123	ca2
chebi:48760	ca2
chebi:13108	glu5p
chebi:13113	glu5p
chebi:17798	glu5p
chebi:21312	glu5p
chebi:58274	glu5p
chebi:6230	glu5p
chebi:13118	histd
chebi:16255	histd
chebi:21326	histd
chebi:57699	histd
chebi:6241	histd
chebi:4058	cytP450r
chebi:12504	Nforglu
chebi:17684	Nforglu
chebi:21710	Nforglu
chebi:21711	Nforglu
chebi:48309	Nforglu
chebi:7278	Nforglu
chebi:14871	pre3a
chebi:26221	pre3a
chebi:28307	pre3a
chebi:58561	pre3a
chebi:8371	pre3a
chebi:14872	pre3b
chebi:26222	pre3b
chebi:27711	pre3b
chebi:58522	pre3b
chebi:77870	pre3b
chebi:8372	pre3b
chebi:132953	subeac
chebi:76282	subeac
chebi:9300	subeac
chebi:80762	sucald
chebi:90022	nrpphrsf
chebi:84094	tststerones
chebi:77201	tetpent3
chebi:77360	tetpent3
chebi:77228	tetpent6
chebi:77527	tetpent6
chebi:13282	co2
chebi:13283	co2
chebi:13284	co2
chebi:13285	co2
chebi:139538	co2
chebi:16526	co2
chebi:23011	co2
chebi:3283	co2
chebi:48829	co2
chebi:84067	ttdcal
chebi:82518	CN0022
chebi:11991	4gudbutn
chebi:15728	4gudbutn
chebi:1834	4gudbutn
chebi:20372	4gudbutn
chebi:57486	4gudbutn
chebi:86392	4gudbutn
chebi:86564	4gudbutn
chebi:12280	dmpp
chebi:14169	dmpp
chebi:14883	dmpp
chebi:16057	dmpp
chebi:23803	dmpp
chebi:26245	dmpp
chebi:341937	dmpp
chebi:42074	dmpp
chebi:4616	dmpp
chebi:57623	dmpp
chebi:8394	dmpp
chebi:125571	tymsf
chebi:133530	tymsf
chebi:133531	tymsf
chebi:23385	cpppg1
chebi:28607	cpppg1
chebi:3879	cpppg1
chebi:39643	cpppg1
chebi:62631	cpppg1
chebi:32368	M03117
chebi:32369	M03117
chebi:32368	udca
chebi:32369	udca
chebi:12693	phom
chebi:12717	phom
chebi:15961	phom
chebi:21965	phom
chebi:21969	phom
chebi:57590	phom
chebi:7691	phom
chebi:7697	phom
chebi:90379	fucgal14acglcgalgluside_cho
chebi:75688	tag1601819Z160
chebi:77623	tag1601819Z180
chebi:15078	selnp
chebi:16144	selnp
chebi:29269	selnp
chebi:58618	selnp
chebi:64331	selnp
chebi:9101	selnp
chebi:15232	thmtp
chebi:18284	thmtp
chebi:26946	thmtp
chebi:58938	thmtp
chebi:9534	thmtp
chebi:112	C09640
chebi:82558	CN0023
chebi:10872	omppp9
chebi:11323	omppp9
chebi:15433	omppp9
chebi:29464	omppp9
chebi:60490	omppp9
chebi:77665	omppp9
chebi:171445	tag18111Z1819Z18111Z
chebi:12094	3psme
chebi:12097	3psme
chebi:16257	3psme
chebi:20533	3psme
chebi:2104	3psme
chebi:57701	3psme
chebi:13262	cdp4dh6doglc
chebi:138808	cdp4dh6doglc
chebi:139396	cdp4dh6doglc
chebi:17494	cdp4dh6doglc
chebi:20863	cdp4dh6doglc
chebi:3264	cdp4dh6doglc
chebi:58166	cdp4dh6doglc
chebi:176527	ghb
chebi:77138	ghb
chebi:77267	ghb
chebi:61508	ggbutal
chebi:61521	ggbutal
chebi:13942	cbp
chebi:17672	cbp
chebi:23005	cbp
chebi:3389	cbp
chebi:41567	cbp
chebi:58228	cbp
chebi:12441	acg5p
chebi:12576	acg5p
chebi:16878	acg5p
chebi:21550	acg5p
chebi:57936	acg5p
chebi:7151	acg5p
chebi:11194	prfp
chebi:18302	prfp
chebi:2020	prfp
chebi:20528	prfp
chebi:58435	prfp
chebi:75912	prfp
chebi:1385	34dhpac
chebi:19888	34dhpac
chebi:27978	34dhpac
chebi:20186	pppn
chebi:20187	pppn
chebi:26002	pppn
chebi:26005	pppn
chebi:28631	pppn
chebi:43112	pppn
chebi:51057	pppn
chebi:8103	pppn
chebi:90790	18harachd
chebi:91132	18harachd
chebi:49260	gg4abut
chebi:58800	gg4abut
chebi:1924	4per
chebi:41926	4per
chebi:49003	4per
chebi:49055	4per
chebi:58766	4per
chebi:12100	prlp
chebi:21471	prlp
chebi:27735	prlp
chebi:39698	prlp
chebi:58525	prlp
chebi:7090	prlp
chebi:12156	oxptn
chebi:14323	oxptn
chebi:16120	oxptn
chebi:20623	oxptn
chebi:2115	oxptn
chebi:24328	oxptn
chebi:39151	oxptn
chebi:39153	oxptn
chebi:13175	thr__L
chebi:16857	thr__L
chebi:21403	thr__L
chebi:26986	thr__L
chebi:32820	thr__L
chebi:32822	thr__L
chebi:32832	thr__L
chebi:32833	thr__L
chebi:42083	thr__L
chebi:45843	thr__L
chebi:45983	thr__L
chebi:57926	thr__L
chebi:6308	thr__L
chebi:12888	eig3p
chebi:17805	eig3p
chebi:20923	eig3p
chebi:4270	eig3p
chebi:58278	eig3p
chebi:144897	pprdn
chebi:19091	pprdn
chebi:26145	pprdn
chebi:47858	pprdn
chebi:8237	pprdn
chebi:10343	ala_B
chebi:12389	ala_B
chebi:16958	ala_B
chebi:22821	ala_B
chebi:41050	ala_B
chebi:57966	ala_B
chebi:63070	ala_B
chebi:14869	pre4
chebi:14873	pre4
chebi:16430	pre4
chebi:26223	pre4
chebi:57769	pre4
chebi:8373	pre4
chebi:10915	txa2
chebi:15627	txa2
chebi:18589	txa2
chebi:26993	txa2
chebi:57445	txa2
chebi:9575	txa2
chebi:13460	ugmd
chebi:13463	ugmd
chebi:13481	ugmd
chebi:22124	ugmd
chebi:28639	ugmd
chebi:58582	ugmd
chebi:83905	ugmd
chebi:84805	ugmd
chebi:9831	ugmd
chebi:13018	ru5p__D
chebi:13040	ru5p__D
chebi:17363	ru5p__D
chebi:21088	ru5p__D
chebi:26572	ru5p__D
chebi:37455	ru5p__D
chebi:40192	ru5p__D
chebi:4243	ru5p__D
chebi:58121	ru5p__D
chebi:11022	glu1sa
chebi:15757	glu1sa
chebi:18756	glu1sa
chebi:24312	glu1sa
chebi:404	glu1sa
chebi:42823	glu1sa
chebi:42827	glu1sa
chebi:57501	glu1sa
chebi:11186	2cpr5p
chebi:18959	2cpr5p
chebi:29112	2cpr5p
chebi:565	2cpr5p
chebi:566	2cpr5p
chebi:58613	2cpr5p
chebi:11736	imacp
chebi:1437	imacp
chebi:16426	imacp
chebi:19941	imacp
chebi:57766	imacp
chebi:11956	4adcho
chebi:18198	4adcho
chebi:1943	4adcho
chebi:35180	4adcho
chebi:35181	4adcho
chebi:58406	4adcho
chebi:88526	vanillac
chebi:76348	3ohsebcoa
chebi:76444	3ohsebcoa
chebi:76333	3ohsubcoa
chebi:76425	3ohsubcoa
chebi:13408	nh4oh
chebi:13772	nh4oh
chebi:18219	nh4oh
chebi:22535	nh4oh
chebi:7436	nh4oh
chebi:59345	h4spt
chebi:59924	h4spt
chebi:171447	tag18111Z18111Z18111Z
chebi:171582	tag16018111Z160
chebi:77397	cital
chebi:77408	cital
chebi:14134	diact
chebi:16583	diact
chebi:4479	diact
chebi:75563	maglinl_hs
chebi:78571	gt1alpha_cho
chebi:82608	gt1alpha_cho
chebi:78572	gq1balpha_cho
chebi:82609	gq1balpha_cho
chebi:14190	dolichol__L
chebi:16091	dolichol__L
chebi:23877	dolichol__L
chebi:4686	dolichol__L
chebi:57636	dolichol__L
chebi:67131	dolichol__L
chebi:74324	glyc__S
chebi:171939	CE2576
chebi:143966	Shcit
chebi:13119	hisp
chebi:16996	hisp
chebi:21327	hisp
chebi:43319	hisp
chebi:57980	hisp
chebi:6242	hisp
chebi:25224	mso3
chebi:27376	mso3
chebi:6813	mso3
chebi:33003	v5
chebi:12672	tmlys
chebi:165870	tmlys
chebi:17311	tmlys
chebi:21853	tmlys
chebi:43974	tmlys
chebi:58100	tmlys
chebi:7402	tmlys
chebi:12431	pran
chebi:12432	pran
chebi:18277	pran
chebi:21472	pran
chebi:21488	pran
chebi:7091	pran
chebi:89851	CE6205
chebi:12608	HC00718
chebi:16463	HC00718
chebi:21764	HC00718
chebi:57781	HC00718
chebi:7314	HC00718
chebi:77699	mfor
chebi:21967	thrp
chebi:31757	thrp
chebi:37525	thrp
chebi:45955	thrp
chebi:58675	thrp
chebi:82903	M00265
chebi:83747	M00265
chebi:73118	M01775
chebi:73119	M01770
chebi:73120	M00022
chebi:165483	M01197
chebi:14875	pre6a
chebi:26225	pre6a
chebi:27513	pre6a
chebi:58513	pre6a
chebi:77872	pre6a
chebi:8375	pre6a
chebi:58933	ppap
chebi:8478	ppap
chebi:133436	CE5141
chebi:134520	CE5141
chebi:174034	CE5250
chebi:174035	CE5249
chebi:47028	udpLa4o
chebi:58710	udpLa4o
chebi:171773	CE6506
chebi:73056	3ddcrn
chebi:73027	3ivcrn
chebi:82958	3ivcrn
chebi:73077	3octdeccrn
chebi:73063	3tdcrn
chebi:173864	CE2174
chebi:145331	4ohmdz
chebi:1240	ohpb
chebi:19731	ohpb
chebi:27951	ohpb
chebi:58538	ohpb
chebi:175297	CE6240
chebi:10645	g3pi
chebi:11200	g3pi
chebi:18321	g3pi
chebi:26695	g3pi
chebi:58444	g3pi
chebi:64715	g3pi
chebi:11343	M00429
chebi:16485	M00429
chebi:19177	M00429
chebi:57789	M00429
chebi:795	M00429
chebi:10500	dtdp
chebi:14077	dtdp
chebi:18075	dtdp
chebi:26998	dtdp
chebi:46061	dtdp
chebi:58369	dtdp
chebi:145330	1ohmdz
chebi:173245	CE5277
chebi:22536	apc
chebi:2683	apc
chebi:28971	apc
chebi:40648	apc
chebi:45042	apc
chebi:50658	apc
chebi:11835	3hppnl
chebi:1552	3hppnl
chebi:17871	3hppnl
chebi:20078	3hppnl
chebi:169650	CE4722
chebi:7386	n4abutn
chebi:11725	34hpp
chebi:11727	34hpp
chebi:12016	34hpp
chebi:1431	34hpp
chebi:15999	34hpp
chebi:20425	34hpp
chebi:20426	34hpp
chebi:36242	34hpp
chebi:42422	34hpp
chebi:594665	34hpp
chebi:12043	4pyrdx
chebi:17405	4pyrdx
chebi:1928	4pyrdx
chebi:20473	4pyrdx
chebi:20474	4pyrdx
chebi:30959	4pyrdx
chebi:14172	dmbzid
chebi:15890	dmbzid
chebi:20516	dmbzid
chebi:42126	dmbzid
chebi:4620	dmbzid
chebi:133198	caribup_s
chebi:133199	caribup_s
chebi:133200	caribup_s
chebi:12108	5apru
chebi:18337	5apru
chebi:2032	5apru
chebi:20546	5apru
chebi:58453	5apru
chebi:59550	5apru
chebi:59551	5apru
chebi:137434	M01238
chebi:84328	M01238
chebi:53206	M00117
chebi:13987	chols
chebi:16822	chols
chebi:23215	chols
chebi:3669	chols
chebi:52859	chols
chebi:12917	arg__D
chebi:15816	arg__D
chebi:20917	arg__D
chebi:32688	arg__D
chebi:32689	arg__D
chebi:32690	arg__D
chebi:4106	arg__D
chebi:41855	arg__D
chebi:133775	dmarg
chebi:86468	dmarg
chebi:142410	gdptp
chebi:14378	gdptp
chebi:14382	gdptp
chebi:16690	gdptp
chebi:24446	gdptp
chebi:5566	gdptp
chebi:60028	gdptp
chebi:71477	gdptp
chebi:13370	hg2
chebi:16793	hg2
chebi:25199	hg2
chebi:25200	hg2
chebi:49640	hg2
chebi:5714	hg2
chebi:10967	sl2a6o
chebi:12616	sl2a6o
chebi:15685	sl2a6o
chebi:21789	sl2a6o
chebi:21790	sl2a6o
chebi:35266	sl2a6o
chebi:7340	sl2a6o
chebi:7341	sl2a6o
chebi:13126	idon__L
chebi:17796	idon__L
chebi:21335	idon__L
chebi:21336	idon__L
chebi:57659	idon__L
chebi:58494	idon__L
chebi:6250	idon__L
chebi:14603	HC00900
chebi:17453	HC00900
chebi:25317	HC00900
chebi:25319	HC00900
chebi:30860	HC00900
chebi:30861	HC00900
chebi:42270	HC00900
chebi:6881	HC00900
chebi:14603	mm
chebi:17453	mm
chebi:25317	mm
chebi:25319	mm
chebi:30860	mm
chebi:30861	mm
chebi:42270	mm
chebi:6881	mm
chebi:14603	mmal
chebi:17453	mmal
chebi:25317	mmal
chebi:25319	mmal
chebi:30860	mmal
chebi:30861	mmal
chebi:42270	mmal
chebi:6881	mmal
chebi:12492	bgly
chebi:14400	bgly
chebi:18089	bgly
chebi:24594	bgly
chebi:24595	bgly
chebi:5725	bgly
chebi:606565	bgly
chebi:73757	L_alagly
chebi:73786	L_alagly
chebi:73395	ala_L_tyr__L
chebi:15288	ura
chebi:17568	ura
chebi:177594	ura
chebi:27210	ura
chebi:43254	ura
chebi:46375	ura
chebi:9882	ura
chebi:76451	CE0074
chebi:173958	CE2173
chebi:73053	ddece1crn
chebi:73105	M01724
chebi:73057	c10dc
chebi:11636	2obut
chebi:1250	2obut
chebi:144836	2obut
chebi:16763	2obut
chebi:19741	2obut
chebi:19743	2obut
chebi:30831	2obut
chebi:39748	2obut
chebi:169599	2hatvacid
chebi:168285	4hatvacid
chebi:11765	3c4mop
chebi:1467	3c4mop
chebi:17214	3c4mop
chebi:19975	3c4mop
chebi:8361	pvs
chebi:11002	mal__D
chebi:15588	mal__D
chebi:18685	mal__D
chebi:18686	mal__D
chebi:30796	mal__D
chebi:342	mal__D
chebi:42060	mal__D
chebi:44073	mal__D
chebi:14977	pydx5p
chebi:18405	pydx5p
chebi:234571	pydx5p
chebi:26424	pydx5p
chebi:358848	pydx5p
chebi:45145	pydx5p
chebi:597326	pydx5p
chebi:8668	pydx5p
chebi:19069	1mpyr
chebi:27435	1mpyr
chebi:647	1mpyr
chebi:89161	CE6252
chebi:10933	leuktrB4
chebi:15647	leuktrB4
chebi:25024	leuktrB4
chebi:57461	leuktrB4
chebi:6421	leuktrB4
chebi:59893	3amac
chebi:59894	3amac
chebi:10678	trnacys
chebi:15173	trnacys
chebi:29167	trnacys
chebi:50604	dkmpp
chebi:58828	dkmpp
chebi:132030	HC02196
chebi:89929	HC02196
chebi:11310	retinol_cis_11
chebi:11312	retinol_cis_11
chebi:16302	retinol_cis_11
chebi:19120	retinol_cis_11
chebi:728	retinol_cis_11
chebi:10936	leuktrE4
chebi:15650	leuktrE4
chebi:18612	leuktrE4
chebi:25027	leuktrE4
chebi:261	leuktrE4
chebi:57462	leuktrE4
chebi:6424	leuktrE4
chebi:25026	leuktrD4
chebi:28666	leuktrD4
chebi:63166	leuktrD4
chebi:6423	leuktrD4
chebi:10008	vitd3
chebi:23170	vitd3
chebi:28940	vitd3
chebi:46283	vitd3
chebi:45862	taxol
chebi:45863	taxol
chebi:7887	taxol
chebi:87802	gp1calpha_cho
chebi:88004	gp1calpha_cho
chebi:1056	2dh3dgal
chebi:11547	2dh3dgal
chebi:17028	2dh3dgal
chebi:19527	2dh3dgal
chebi:57989	2dh3dgal
chebi:74277	R_3hmrscoa
chebi:74458	R_3hmrscoa
chebi:12652	formh4spt
chebi:17114	formh4spt
chebi:21846	formh4spt
chebi:43134	formh4spt
chebi:58018	formh4spt
chebi:7398	formh4spt
chebi:14587	mfr_b
chebi:17448	mfr_b
chebi:25226	mfr_b
chebi:58151	mfr_b
chebi:6815	mfr_b
chebi:80582	hacon_T
chebi:10879	3hbcoa__R
chebi:10984	3hbcoa__R
chebi:15452	3hbcoa__R
chebi:18667	3hbcoa__R
chebi:323	3hbcoa__R
chebi:57315	3hbcoa__R
chebi:10981	3aib__D
chebi:16320	3aib__D
chebi:18661	3aib__D
chebi:320	3aib__D
chebi:49097	3aib__D
chebi:57731	3aib__D
chebi:13008	pro__D
chebi:16313	pro__D
chebi:21070	pro__D
chebi:32867	pro__D
chebi:32868	pro__D
chebi:42012	pro__D
chebi:42129	pro__D
chebi:42213	pro__D
chebi:4226	pro__D
chebi:45156	pro__D
chebi:57726	pro__D
chebi:1157	isetac
chebi:61904	isetac
chebi:1157	istnt
chebi:61904	istnt
chebi:86983	CE4798
chebi:87182	CE4798
chebi:11468	glcglycp
chebi:11469	glcglycp
chebi:16720	glcglycp
chebi:19416	glcglycp
chebi:57874	glcglycp
chebi:980	glcglycp
chebi:145815	CE6508
chebi:90154	galfucgalacglcgal14acglcgalgluside_cho
chebi:1382	34dhmald
chebi:19883	34dhmald
chebi:27852	34dhmald
chebi:10547	eoaa
chebi:1158	eoaa
chebi:12810	eoaa
chebi:17479	eoaa
chebi:19638	eoaa
chebi:23910	eoaa
chebi:23911	eoaa
chebi:28394	eoaa
chebi:1427	3hpppn
chebi:57277	3hpppn
chebi:72816	diala__L
chebi:1233	2ohph
chebi:62730	2ohph
chebi:72995	3bcrn
chebi:1562	3ityr__L
chebi:20089	3ityr__L
chebi:27847	3ityr__L
chebi:43609	3ityr__L
chebi:59898	3ityr__L
chebi:10890	citmcoa__L
chebi:13998	citmcoa__L
chebi:15457	citmcoa__L
chebi:18571	citmcoa__L
chebi:215	citmcoa__L
chebi:23320	citmcoa__L
chebi:36882	citmcoa__L
chebi:3726	citmcoa__L
chebi:57320	citmcoa__L
chebi:58668	citmcoa__L
chebi:11812	3hmoa
chebi:1522	3hmoa
chebi:17667	3hmoa
chebi:11833	3hoxpac
chebi:1550	3hoxpac
chebi:17445	3hoxpac
chebi:20076	3hoxpac
chebi:39897	3hoxpac
chebi:58149	3hoxpac
chebi:12003	4hbz
chebi:17879	4hbz
chebi:1858	4hbz
chebi:20397	4hbz
chebi:20398	4hbz
chebi:30763	4hbz
chebi:44949	4hbz
chebi:19110	10fthfglu__L
chebi:27862	10fthfglu__L
chebi:699	10fthfglu__L
chebi:11649	2p4c2me
chebi:11650	2p4c2me
chebi:1266	2p4c2me
chebi:16840	2p4c2me
chebi:57919	2p4c2me
chebi:133975	CE2446
chebi:63982	CE2446
chebi:131725	C05770
chebi:23384	C05770
chebi:27609	C05770
chebi:3877	C05770
chebi:12578	26dapime
chebi:18317	26dapime
chebi:21875	26dapime
chebi:21876	26dapime
chebi:49004	26dapime
chebi:58767	26dapime
chebi:7410	26dapime
chebi:12578	n6all26d
chebi:18317	n6all26d
chebi:21875	n6all26d
chebi:21876	n6all26d
chebi:49004	n6all26d
chebi:58767	n6all26d
chebi:7410	n6all26d
chebi:76412	CE5114
chebi:76538	CE5114
chebi:14398	caproic
chebi:17120	caproic
chebi:24569	caproic
chebi:24571	caproic
chebi:30776	caproic
chebi:40213	caproic
chebi:5702	caproic
chebi:14398	hxa
chebi:17120	hxa
chebi:24569	hxa
chebi:24571	hxa
chebi:30776	hxa
chebi:40213	hxa
chebi:5702	hxa
chebi:14048	ch15deccoa
chebi:14049	ch15deccoa
chebi:15520	ch15deccoa
chebi:22023	ch15deccoa
chebi:23460	ch15deccoa
chebi:57374	ch15deccoa
chebi:8938	ch15deccoa
chebi:165425	CE5068
chebi:175486	CE7114
chebi:20575	5hxkyn
chebi:2076	5hxkyn
chebi:36408	5hxkyn
chebi:62624	5hxkyn
chebi:11855	iamoh
chebi:15837	iamoh
chebi:1597	iamoh
chebi:20125	iamoh
chebi:43359	iamoh
chebi:74344	pcholar_hs
chebi:167478	C05769
chebi:23383	C05769
chebi:28421	C05769
chebi:3876	C05769
chebi:167478	cpp1
chebi:23383	cpp1
chebi:28421	cpp1
chebi:3876	cpp1
chebi:26638	selmeth
chebi:27585	selmeth
chebi:30021	selmeth
chebi:47569	selmeth
chebi:62621	selmeth
chebi:9098	selmeth
chebi:21900	n8aspmd
chebi:27911	n8aspmd
chebi:58535	n8aspmd
chebi:7420	n8aspmd
chebi:13733	ade
chebi:16708	ade
chebi:22236	ade
chebi:2470	ade
chebi:40579	ade
chebi:14451	ind3eth
chebi:17890	ind3eth
chebi:24811	ind3eth
chebi:5910	ind3eth
chebi:15024	fdxrd
chebi:17513	fdxrd
chebi:8792	fdxrd
chebi:10849	2ameph
chebi:15573	2ameph
chebi:172	2ameph
chebi:19469	2ameph
chebi:19470	2ameph
chebi:57418	2ameph
chebi:53455	xyl__D
chebi:20886	applp
chebi:28390	applp
chebi:4076	applp
chebi:58563	applp
chebi:58939	2ahethmpp
chebi:978	2ahethmpp
chebi:18733	C02356
chebi:18734	C02356
chebi:28340	C02356
chebi:35619	C02356
chebi:35723	C02356
chebi:376	C02356
chebi:46346	C02356
chebi:74359	C02356
chebi:11604	2ippm
chebi:1179	2ippm
chebi:17275	2ippm
chebi:19668	2ippm
chebi:58085	2ippm
chebi:1235	2omph
chebi:10901	46dh25dohxn
chebi:11790	46dh25dohxn
chebi:15623	46dh25dohxn
chebi:18579	46dh25dohxn
chebi:20004	46dh25dohxn
chebi:229	46dh25dohxn
chebi:29071	46dh25dohxn
chebi:11854	3mbald
chebi:1595	3mbald
chebi:16638	3mbald
chebi:20124	3mbald
chebi:12104	5a2opntn
chebi:17572	5a2opntn
chebi:2026	5a2opntn
chebi:20540	5a2opntn
chebi:49268	5a2opntn
chebi:58802	5a2opntn
chebi:15126	sucsal
chebi:16265	sucsal
chebi:26804	sucsal
chebi:26805	sucsal
chebi:57706	sucsal
chebi:9305	sucsal
chebi:73060	tetdece1crn
chebi:12931	galctn__D
chebi:16534	galctn__D
chebi:24148	galctn__D
chebi:24149	galctn__D
chebi:4132	galctn__D
chebi:13031	xylnact__D
chebi:15867	xylnact__D
chebi:21116	xylnact__D
chebi:4264	xylnact__D
chebi:133529	dopa4sf
chebi:34729	dopa4sf
chebi:10059	xan
chebi:15318	xan
chebi:17712	xan
chebi:27317	xan
chebi:46377	xan
chebi:48517	xan
chebi:24109	frulys
chebi:61393	frulys
chebi:63523	frulys
chebi:24666	acetol
chebi:27957	acetol
chebi:5796	acetol
chebi:24775	im4act
chebi:27398	im4act
chebi:5874	im4act
chebi:24775	imzacd
chebi:27398	imzacd
chebi:5874	imzacd
chebi:11841	ind3acnl
chebi:1559	ind3acnl
chebi:17566	ind3acnl
chebi:24804	ind3acnl
chebi:14484	itacon
chebi:17240	itacon
chebi:24932	itacon
chebi:24933	itacon
chebi:30838	itacon
chebi:6074	itacon
chebi:12637	sucarg
chebi:174615	sucarg
chebi:17705	sucarg
chebi:21819	sucarg
chebi:58241	sucarg
chebi:7372	sucarg
chebi:21821	sucglu
chebi:48957	sucglu
chebi:58763	sucglu
chebi:7373	sucglu
chebi:21820	sucgsa
chebi:27657	sucgsa
chebi:58520	sucgsa
chebi:7374	sucgsa
chebi:60725	pg120
chebi:10651	hspmd
chebi:12850	hspmd
chebi:16554	hspmd
chebi:26840	hspmd
chebi:57811	hspmd
chebi:14717	fdxo_2_2
chebi:17908	fdxo_2_2
chebi:7836	fdxo_2_2
chebi:14717	fdxox
chebi:17908	fdxox
chebi:7836	fdxox
chebi:15226	tet
chebi:16853	tet
chebi:33113	tet
chebi:9504	tet
chebi:47025	udpLa4n
chebi:58708	udpLa4n
chebi:11084	2mcacn
chebi:16717	2mcacn
chebi:18819	2mcacn
chebi:456	2mcacn
chebi:57872	2mcacn
chebi:24146	galman
chebi:27680	galman
chebi:5255	galman
chebi:168935	4hthr
chebi:1853	4hthr
chebi:20393	4hthr
chebi:28330	4hthr
chebi:60904	4hthr
chebi:31132	5houdic
chebi:58639	5houdic
chebi:31132	houdic
chebi:58639	houdic
chebi:14743	acgbgbside_hs
chebi:18208	acgbgbside_hs
chebi:25866	acgbgbside_hs
chebi:45073	acgbgbside_hs
chebi:51354	acgbgbside_hs
chebi:7962	acgbgbside_hs
chebi:14743	peng
chebi:18208	peng
chebi:25866	peng
chebi:45073	peng
chebi:51354	peng
chebi:7962	peng
chebi:15043	rbt
chebi:15963	rbt
chebi:21074	rbt
chebi:26552	rbt
chebi:27854	rbt
chebi:4230	rbt
chebi:48505	rbt
chebi:57591	rbt
chebi:8841	rbt
chebi:31009	hexc
chebi:31013	hexc
chebi:138631	hpdcal
chebi:15059	2hxmp
chebi:16464	2hxmp
chebi:26592	2hxmp
chebi:9004	2hxmp
chebi:974	2hxmp
chebi:15059	2hymeph
chebi:16464	2hymeph
chebi:26592	2hymeph
chebi:9004	2hymeph
chebi:974	2hymeph
chebi:13036	xu5p__D
chebi:16332	xu5p__D
chebi:21121	xu5p__D
chebi:27354	xu5p__D
chebi:4269	xu5p__D
chebi:57737	xu5p__D
chebi:10885	36dahx
chebi:15613	36dahx
chebi:18564	36dahx
chebi:206	36dahx
chebi:57434	36dahx
chebi:12694	ethamp
chebi:14224	ethamp
chebi:14814	ethamp
chebi:17553	ethamp
chebi:23980	ethamp
chebi:36711	ethamp
chebi:44681	ethamp
chebi:4881	ethamp
chebi:58190	ethamp
chebi:11095	tton
chebi:15267	tton
chebi:15987	tton
chebi:27152	tton
chebi:29210	tton
chebi:33483	tton
chebi:9749	tton
chebi:13046	acamoxm
chebi:17355	acamoxm
chebi:21194	acamoxm
chebi:58117	acamoxm
chebi:6155	acamoxm
chebi:7148	acamoxm
chebi:13046	nal2a6o
chebi:17355	nal2a6o
chebi:21194	nal2a6o
chebi:58117	nal2a6o
chebi:6155	nal2a6o
chebi:7148	nal2a6o
chebi:13841	anth
chebi:16567	anth
chebi:22575	anth
chebi:22577	anth
chebi:22578	anth
chebi:2757	anth
chebi:30754	anth
chebi:40980	anth
chebi:19092	CE1944
chebi:36781	CE1944
chebi:1236	2oph
chebi:40398	2oph
chebi:40407	2oph
chebi:21451	prolb
chebi:26272	prolb
chebi:26748	prolb
chebi:35280	prolb
chebi:44810	prolb
chebi:44813	prolb
chebi:9247	prolb
chebi:11989	gdbtal
chebi:16671	gdbtal
chebi:1832	gdbtal
chebi:20370	gdbtal
chebi:57854	gdbtal
chebi:12222	HC01254
chebi:136565	HC01254
chebi:17248	HC01254
chebi:20738	HC01254
chebi:2207	HC01254
chebi:1234	2ombz
chebi:19730	2ombz
chebi:28423	2ombz
chebi:80357	lnlcACP
chebi:61682	q8h2
chebi:166836	lum3
chebi:11961	4abut
chebi:16865	4abut
chebi:1786	4abut
chebi:193777	4abut
chebi:20317	4abut
chebi:20318	4abut
chebi:30566	4abut
chebi:40483	4abut
chebi:59888	4abut
chebi:19250	dimp
chebi:28806	dimp
chebi:41998	dimp
chebi:43315	dimp
chebi:43377	dimp
chebi:43384	dimp
chebi:43389	dimp
chebi:44500	dimp
chebi:61194	dimp
chebi:837	dimp
chebi:13115	guln__L
chebi:16154	guln__L
chebi:21318	guln__L
chebi:21319	guln__L
chebi:24461	guln__L
chebi:24462	guln__L
chebi:6235	guln__L
chebi:44147	mqn9
chebi:12465	acanth
chebi:16803	acanth
chebi:19414	acanth
chebi:21602	acanth
chebi:32578	acanth
chebi:36555	acanth
chebi:7194	acanth
chebi:2386	acmp
chebi:46191	acmp
chebi:46195	acmp
chebi:49189	pristanal
chebi:34987	sula
chebi:49876	sula
chebi:50519	sula
chebi:58824	sula
